date,min,max,mean
2012-10-10,1.017,42.098,9.954904899135446
2012-10-11,1.049,54.89,10.432559077809799
2012-10-12,0.826,45.092,10.128383285302593
2012-10-13,0.835,50.293,10.14992219020173
2012-10-14,1.146,56.678,11.372691642651297
2012-10-15,1.0,50.217,10.610772334293948
2012-10-16,0.812,62.398,10.141538904899136
2012-10-17,0.917,52.049,10.156827089337176
2012-10-18,0.418,50.106,9.88692219020173
2012-10-19,0.337,43.986,10.015478386167148
2012-10-20,0.337,43.555,10.233988472622478
2012-10-21,0.33,55.56,10.915250720461096
2012-10-22,0.332,53.546,10.342861671469741
2012-10-23,0.974,45.292,10.03771181556196
2012-10-24,0.891,43.209,9.740991354466859
2012-10-25,0.656,45.742,10.095780979827088
2012-10-26,1.038,46.031,10.72786455331412
2012-10-27,0.833,63.598,11.239377521613832
2012-10-28,0.848,63.096,12.002795389048993
2012-10-29,0.85,50.663,11.159129682997118
2012-10-30,0.954,45.694,10.889818443804034
2012-10-31,0.047,52.663,10.973126801152738
2012-11-01,0.963,48.031,11.208060518731989
2012-11-02,0.934,56.324,11.143634005763689
2012-11-03,0.11,65.731,11.68534582132565
2012-11-04,0.916,73.335,13.07714985590778
2012-11-05,1.029,62.067,11.504017291066283
2012-11-06,1.169,64.389,11.641622478386168
2012-11-07,0.8,73.029,11.694720461095102
2012-11-08,0.064,81.38,11.369048991354466
2012-11-09,0.851,74.649,11.145386167146974
2012-11-10,1.0,75.277,11.626305475504322
2012-11-11,0.985,67.503,12.6704265129683
2012-11-12,1.651,54.582,11.665051873198848
2012-11-13,1.109,46.938,10.781172910662825
2012-11-14,1.151,53.5,10.854031700288186
2012-11-15,1.051,59.249,11.089919308357349
2012-11-16,1.042,63.246,11.326391930835735
2012-11-17,1.158,82.952,11.621469740634007
2012-11-18,1.084,80.053,12.497832853025935
2012-11-19,0.92,82.743,11.653657060518732
2012-11-20,0.95,75.563,11.437265129682999
2012-11-21,0.967,86.797,11.51692507204611
2012-11-22,0.958,68.569,11.281515850144093
2012-11-23,1.187,97.506,11.223394812680116
2012-11-24,1.065,121.974,12.462100864553314
2012-11-25,1.174,76.408,12.692190201729105
2012-11-26,1.174,94.778,11.929930835734869
2012-11-27,0.135,97.374,11.94213544668588
